530.6,40.82221
530.8,40.80054
531,40.78416
531.2,40.76836
531.4,40.75029
531.6,40.73418
531.8,40.71725
532,40.70104
532.2,40.68588
532.4,40.67153
532.6,40.65685
532.8,40.64266
533,40.62824
533.2,40.60906
533.4,40.59584
533.6,40.58145
533.8,40.56422
534,40.5533
534.2,40.54634
534.4,40.53834
534.6,40.52328
534.8,40.51523
535,40.50439
535.2,40.49355
535.4,40.48341
535.6,40.47341
535.8,40.46682
536,40.4614
536.2,40.45362
536.4,40.44373
536.6,40.43094
536.8,40.42172
537,40.41153
537.2,40.40663
537.4,40.40467
537.6,40.3969
537.8,40.39182
538,40.38837
538.2,40.37826
538.4,40.36428
538.6,40.355
538.8,40.3525
539,40.33994
539.2,40.3377
539.4,40.33051
539.6,40.32166
539.8,40.31018
540,40.29821
540.2,40.28489
540.4,40.27535
540.6,40.27034
540.8,40.26691
541,40.25582
541.2,40.2458
541.4,40.23116
541.6,40.22099
541.8,40.21227
542,40.20325
542.2,40.18987
542.4,40.17709
542.6,40.16756
542.8,40.1558
543,40.14122
543.2,40.13251
543.4,40.12003
543.6,40.10802
543.8,40.09974
544,40.09303
544.2,40.08494
544.4,40.07412
544.6,40.06904
544.8,40.05846
545,40.0462
545.2,40.03745
545.4,40.03183
545.6,40.02295
545.8,40.00858
546,39.9978
546.2,39.99014
546.4,39.9783
546.6,39.97565
546.8,39.96519
547,39.95657
547.2,39.94746
547.4,39.93797
547.6,39.926
547.8,39.91389
548,39.90414
548.2,39.89407
548.4,39.88293
548.6,39.8721
548.8,39.85611
549,39.8447
549.2,39.83319
549.4,39.82419
549.6,39.81117
549.8,39.7989
550,39.79324
550.2,39.78566
550.4,39.76786
550.6,39.76175
550.8,39.74374
551,39.73572
551.2,39.7273
551.4,39.71643
551.6,39.70726
551.8,39.70121
552,39.69648
552.2,39.68864
552.4,39.68315
552.6,39.67517
552.8,39.6711
553,39.66461
553.2,39.66045
553.4,39.65434
553.6,39.64679
553.8,39.64024
554,39.63745
554.2,39.62782
554.4,39.6168
554.6,39.61398
554.8,39.60638
555,39.6023
555.2,39.59412
555.4,39.58404
555.6,39.575
555.8,39.56356
556,39.5538
556.2,39.54376
556.4,39.53538
556.6,39.52156
556.8,39.51258
557,39.50319
557.2,39.48962
557.4,39.47662
557.6,39.46619
557.8,39.45002
558,39.43768
558.2,39.42667
558.4,39.41479
558.6,39.40627
558.8,39.39447
559,39.38143
559.2,39.37284
559.4,39.36436
559.6,39.35714
559.8,39.35026
560,39.34471
560.2,39.33945
560.4,39.33323
560.6,39.3269
560.8,39.32313
561,39.31752
561.2,39.30982
561.4,39.30657
561.6,39.29916
561.8,39.29234
562,39.29185
562.2,39.28403
562.4,39.27485
562.6,39.27153
562.8,39.26184
563,39.25804
563.2,39.25238
563.4,39.24554
563.6,39.23479
563.8,39.226
564,39.2177
564.2,39.20919
564.4,39.19809
564.6,39.18658
564.8,39.17446
565,39.16332
565.2,39.15243
565.4,39.14375
565.6,39.13404
565.8,39.1258
566,39.11693
566.2,39.1098
566.4,39.10343
566.6,39.09504
566.8,39.08434
567,39.0806
567.2,39.07082
567.4,39.06354
567.6,39.04933
567.8,39.04317
568,39.03397
568.2,39.02806
568.4,39.01847
568.6,39.01286
568.8,39.00589
569,39.00055
569.2,38.99339
569.4,38.98725
569.6,38.97562
569.8,38.96756
570,38.95852
570.2,38.94646
570.4,38.93705
570.6,38.93299
